	word	correct	n1	suggest
14115	بايرن		15.0	بارين;بريان;بارن;ايبرن;ايربن;بارني;يبارن;باصرن;غايرن;بايعن;عايرن;باهرن;خايرن;بادرن;طايرن
14116	ميونخ		2.0	مخوني;ميمون
14117	الذين		0.0	
14118	فازوا		0.0	
14119	قبلها		0.0	
14120	بأسابيع		0.0	
14121	البطولة		0.0	
14122	الأوروبيّة		0.0	
14123	،		0.0	
14124	انتهت		0.0	
14125	المباراة		0.0	
14126	بتعادل		0.0	
14127	سلبيّ		0.0	
14128	،		0.0	
14129	وبقيت		0.0	
14130	هذه		0.0	
14131	المقابلة		0.0	
14132	خالدةً		0.0	
14133	في		0.0	
14134	التاريخ		0.0	
14135	كإحدى		0.0	
14136	أبرز		0.0	
14137	المباريات		0.0	
14138	ذات		0.0	
14139	الطابع		0.0	
14140	السياسيّ		0.0	
14141	التي		0.0	
14142	شهدتها		0.0	
14143	ملاعب		0.0	
14144	الكرة		0.0	
14145	المستديرة		0.0	
14146	.\n		0.0	
14147	\n		0.0	
14148	\n		0.0	
14149	*****************\n		0.0	
14150	أفريقيا		0.0	
14151	التي		0.0	
14152	لا		0.0	
14153	نعرفها		0.0	
14154	..		0.0	
14155	6		0.0	
14156	تجارب		0.0	
14157	أفريقيّة		0.0	
14158	لإنتاج		0.0	
14159	السيارات		0.0	
14160	تستحق		0.0	
14161	التأمل		0.0	
14162	\n		0.0	
14163	\n		0.0	
14164	13		0.0	
14165	,		0.0	
14166	017		0.0	
14167	\n		0.0	
14168	منذ		0.0	
14169	شهرين		0.0	
14170	،		0.0	
14171	3		0.0	
14172	يوليو		0.0	
14173	,		0.0	
14174	2018		0.0	
14175	\n		0.0	
14176	\n		0.0	
14177	بعيدًا		0.0	
14178	عن		0.0	
14179	الأفكار		0.0	
14180	المسبقة		0.0	
14181	المنتشرة		0.0	
14182	عن		0.0	
14183	أفريقيا		0.0	
14184	،		0.0	
14185	والتي		0.0	
14186	تتضمّن		0.0	
14187	صور		0.0	
14188	الفقر		0.0	
14189	والمجاعات		0.0	
14190	والحروب		0.0	
14191	الأهليّة		0.0	
14192	،		0.0	
14193	يبدو		0.0	
14194	وجه		0.0	
14195	آخر		0.0	
14196	لبلدان		0.0	
14197	أفريقيّة		0.0	
14198	تحاول		0.0	
14199	المنافسة		0.0	
14200	في		0.0	
14201	الاقتصاد		0.0	
14202	العالمي		0.0	
14203	من		0.0	
14204	خلال		0.0	
14205	الابتكار		0.0	
14206	.		0.0	
14207	يبلغ		0.0	
14208	عدد		0.0	
14209	سكّان		0.0	
14210	أفريقيا		0.0	
14211	أكثر		0.0	
14212	من		0.0	
14213	مليار		0.0	
14214	و200		0.0	
14215	مليون		0.0	
14216	نسمة		0.0	
14217	،		0.0	
14218	ممّا		0.0	
14219	يجعلها		0.0	
14220	سوقًا		0.0	
14221	كبيرة		0.0	
14222	للسيّارات		0.0	
14223	؛		0.0	
14224	وتتسابق		0.0	
14225	الشركات		0.0	
14226	العالمية		0.0	
14227	على		0.0	
14228	أخذ		0.0	
14229	حصّتها		0.0	
14230	في		0.0	
14231	هذه		0.0	
14232	السوق		0.0	
14233	عبر		0.0	
14234	تصدير		0.0	
14235	سياراتها		0.0	
14236	وقطع		0.0	
14237	الغيار		0.0	
14238	للبلدان		0.0	
14239	الأفريقية		0.0	
14240	،		0.0	
14241	فيما		0.0	
14242	يبقى		0.0	
14243	الإنتاج		0.0	
14244	المحليّ		0.0	
14245	في		0.0	
14246	كثير		0.0	
14247	من		0.0	
14248	هذه		0.0	
14249	البلدان		0.0	
14250	الأفريقيّة		0.0	
14251	منعدمًا		0.0	
14252	أو		0.0	
14253	في		0.0	
14254	بداياته		0.0	
14255	.\n		0.0	
14256	\n		0.0	
14257	رغم		0.0	
14258	ذلك		0.0	
14259	،		0.0	
14260	فهنالك		0.0	
14261	تجارب		0.0	
14262	واعدة		0.0	
14263	لبعض		0.0	
14264	الشركات		0.0	
14265	الجديدة		0.0	
14266	التي		0.0	
14267	تطمح		0.0	
14268	لدخول		0.0	
14269	سوق		0.0	
14270	إنتاج		0.0	
14271	السيّارات		0.0	
14272	،		0.0	
14273	ورغم		0.0	
14274	الصعوبات		0.0	
14275	التقنية		0.0	
14276	والبيروقراطية		0.0	
14277	التي		0.0	
14278	قد		0.0	
14279	تعيق		0.0	
14280	مثل		0.0	
14281	هذه		0.0	
14282	المبادرات		0.0	
14283	،		0.0	
14284	إلا		0.0	
14285	أن		0.0	
14286	بعضها		0.0	
14287	حقّق		0.0	
14288	نجاحات		0.0	
14289	ملموسة		0.0	
14290	،		0.0	
14291	وبدأ		0.0	
14292	في		0.0	
14293	دخول		0.0	
14294	هذا		0.0	
14295	السوق		0.0	
14296	الواسع		0.0	
14297	شيئًا		0.0	
14298	فشيئًا		0.0	
14299	.		0.0	
14300	في		0.0	
14301	هذا		0.0	
14302	التقرير		0.0	
14303	نستعرض		0.0	
14304	ستّ		0.0	
14305	تجارب		0.0	
14306	لبلدان		0.0	
14307	أفريقية		0.0	
14308	دخلت		0.0	
14309	صناعة		0.0	
14310	السيارات		0.0	
14311	.\n		0.0	
14312	1		0.0	
14313	-		0.0	
14314	غانا		0.0	
14315	..		0.0	
14316	سيارات		0.0	
14317	«		0.0	
14318	كانتانكا		5.0	كانتانا;كانتونا;كانتون;انتهاكا;انتكاصا
14319	»\n		0.0	
14320	\n		0.0	
14321	تسعى		0.0	
14322	شركة		0.0	
14323	«		0.0	
14324	kantanka		0.0	
14325	»		0.0	
14326	للسيارات		0.0	
14327	لصناعة		0.0	
14328	مركبات		0.0	
14329	ملائمة		0.0	
14330	لطبيعة		0.0	
14331	غانا		0.0	
14332	وطقسها		0.0	
14333	،		0.0	
14334	ونوعية		0.0	
14335	طرقاتها		0.0	
14336	،		0.0	
14337	وهو		0.0	
14338	ما		0.0	
14339	تحاول		0.0	
14340	أن		0.0	
14341	تتفوّق		0.0	
14342	فيه		0.0	
14343	على		0.0	
14344	العلامات		0.0	
14345	التجارية		0.0	
14346	العالمية		0.0	
14347	المستوردة		0.0	
14348	.		0.0	
14349	الشركة		0.0	
14350	التي		0.0	
14351	تأسست		0.0	
14352	سنة		0.0	
14353	2004		0.0	
14354	واستطاعت		0.0	
14355	أن		0.0	
14356	تحقّق		0.0	
14357	أرباحًا		0.0	
14358	في		0.0	
14359	السنة		0.0	
14360	الماضية		0.0	
14361	،		0.0	
14362	لها		0.0	
14363	قدرة		0.0	
14364	إنتاج		0.0	
14365	تصل		0.0	
14366	إلى		0.0	
14367	100		0.0	
14368	سيارة		0.0	
14369	شهريًا		0.0	
14370	،		0.0	
14371	وتحاول		0.0	
14372	رفع		0.0	
14373	هذه		0.0	
14374	القدرة		0.0	
14375	تدريجيًّا		0.0	
14376	.\n		0.0	
14377	\n		0.0	
14378	تنتج		0.0	
14379	الشركة		0.0	
14380	حتى		0.0	
14381	الآن		0.0	
14382	ثلاث		0.0	
14383	نوعيّات		0.0	
14384	من		0.0	
14385	السيارات		0.0	
14386	،		0.0	
14387	أقلها		0.0	
14388	ثمنًا		0.0	
14389	تقدّر		0.0	
14390	بـ20		0.0	
14391	ألف		0.0	
14392	دولار		0.0	
14393	،		0.0	
14394	وهو		0.0	
14395	سعر		0.0	
14396	أقل		0.0	
14397	من		0.0	
14398	نظيراتها		0.0	
14399	المستوردة		0.0	
14400	بـ30		0.0	
14401	%،		0.0	
14402	كما		0.0	
14403	تطمح		0.0	
14404	الشركة		0.0	
14405	لتصدير		0.0	
14406	سياراتها		0.0	
14407	مستقبلًا		0.0	
14408	إلى		0.0	
14409	باقي		0.0	
14410	أنحاء		0.0	
14411	العالم		0.0	
14412	.		0.0	
14413	تعاني		0.0	
14414	حاليًّا		0.0	
14415	هذه		0.0	
14416	الشركة		0.0	
14417	الغانيّة		0.0	
14418	من		0.0	
14419	مشاكل		0.0	
14420	في		0.0	
14421	إيجاد		0.0	
14422	العمالة		0.0	
14423	المؤهّلة		0.0	
14424	،		0.0	
14425	إذ		0.0	
14426	يشغّل		0.0	
14427	المصنع		0.0	
14428	الموجود		0.0	
14429	في		0.0	
14430	العاصمة		0.0	
14431	أكرا		0.0	
14432	حاليًّا		0.0	
14433	حوالي		0.0	
14434	100		0.0	
14435	عامل		0.0	
14436	،		0.0	
14437	وتعمل		0.0	
14438	الشركة		0.0	
14439	على		0.0	
14440	إرسال		0.0	
14441	مجموعة		0.0	
14442	من		0.0	
14443	الطلاب		0.0	
14444	والعمّال		0.0	
14445	للتكوين		0.0	
14446	في		0.0	
14447	البلدان		0.0	
14448	الصناعيّة		0.0	
14449	المتقدمّة		0.0	
14450	كاليابان		0.0	
14451	وألمانيا		0.0	
14452	والولايات		0.0	
14453	المتحدة		0.0	
14454	من		0.0	
14455	أجل		0.0	
14456	رفع		0.0	
14457	مستواهم		0.0	
14458	والحصول		0.0	
14459	على		0.0	
14460	تدريب		0.0	
14461	في		0.0	
14462	المجالات		0.0	
14463	المتقدّمة		0.0	
14464	كالسيّارات		0.0	
14465	الكهربائيّة		0.0	
14466	وغيرها		0.0	
14467	.\n		0.0	
14468	\n		0.0	
14469	ليس		0.0	
14470	من		0.0	
14471	الغريب		0.0	
14472	أن		0.0	
14473	تشاهد		0.0	
14474	سيّارات		0.0	
14475	الشرطة		0.0	
14476	ذات		0.0	
14477	العلامة		0.0	
14478	التجاريّة		0.0	
14479	«		0.0	
14480	كانتانكا		5.0	كانتانا;كانتونا;كانتون;انتهاكا;انتكاصا
14481	»		0.0	
14482	وهي		0.0	
14483	تجوب		0.0	
14484	شوارع		0.0	
14485	غانا		0.0	
14486	،		0.0	
14487	فالشركة		0.0	
14488	صارت		0.0	
14489	تزوّد		0.0	
14490	أجهزة		0.0	
14491	الأمن		0.0	
14492	بسيّاراتها		0.0	
14493	أيضًا		0.0	
14494	.		0.0	
14495	وتستخدم		0.0	
14496	سيارة		0.0	
14497	«		0.0	
14498	كانتانكا		5.0	كانتانا;كانتونا;كانتون;انتهاكا;انتكاصا
14499	»		0.0	
14500	قطعًا		0.0	
14501	مستوردة		0.0	
14502	من		0.0	
14503	الصين		0.0	
14504	،		0.0	
14505	كما		0.0	
14506	تصنّع		0.0	
14507	محليًّا		0.0	
14508	بعض		0.0	
14509	أجزاء		0.0	
14510	السيارة		0.0	
14511	بشكل		0.0	
14512	يدويّ		0.0	
14513	.\n		0.0	
14514	\n		0.0	
14515	رحلة		0.0	
14516	غانا		0.0	
14517	من		0.0	
14518	الفقر		0.0	
14519	إلى		0.0	
14520	الاقتصاد		0.0	
14521	الأسرع		0.0	
14522	نموًا		0.0	
14523	في		0.0	
14524	العالم		0.0	
14525	\n		0.0	
14526	\n		0.0	
14527	2		0.0	
14528	-		0.0	
14529	كينيا		0.0	
14530	..		0.0	
14531	إنتاج		0.0	
14532	محليّ		0.0	
14533	لسيّارات		0.0	
14534	دفع		0.0	
14535	رباعي		0.0	
14536	\n		0.0	
14537	\n		0.0	
14538	شركة		0.0	
14539	«		0.0	
14540	Mobius		0.0	
14541	motors		0.0	
14542	»		0.0	
14543	المتواجدة		0.0	
14544	في		0.0	
14545	نايروبي		4.0	نيروبي;نيروبيا;ناي روبي;روبينا
14546	–		0.0	
14547	عاصمة		0.0	
14548	كينيا		0.0	
14549	–		0.0	
14550	بدأت		0.0	
14551	في		0.0	
14552	صنع		0.0	
14553	سيارات		0.0	
14554	تلائم		0.0	
14555	الطرقات		0.0	
14556	الوعرة		0.0	
14557	غير		0.0	
14558	المعبدة		0.0	
14559	في		0.0	
14560	كينيا		0.0	
14561	،		0.0	
14562	بالإضافة		0.0	
14563	إلى		0.0	
14564	كونها		0.0	
14565	مريحة		0.0	
14566	وذات		0.0	
14567	سعر		0.0	
14568	مناسب		0.0	
14569	.\n		0.0	
14570	\n		0.0	
14571	تأسّست		0.0	
14572	شركة		0.0	
14573	Mobius		0.0	
14574	motors		0.0	
14575	على		0.0	
14576	يد		0.0	
14577	رجل		0.0	
14578	الأعمال		0.0	
14579	البريطاني		0.0	
14580	جويل		15.0	خويل;وجيل;جولي;وجلي;يوجل;طويل;جزيل;جوبل;جويا;جوي;جول;جيل;ويل;تجويل;ويجل
14581	جاكسون		11.0	جانسوك;اكسون;جاسوكن;فاكسون;عاكسون;ناكسون;جالسون;واكسون;جائسون;ج اكسون;كسونا
14582	،		0.0	
14583	الذي		0.0	
14584	يقول		0.0	
14585	إن		0.0	
14586	فكرة		0.0	
14587	هذه		0.0	
14588	السيارة		0.0	
14589	جاءت		0.0	
14590	بعد		0.0	
14591	أن		0.0	
14592	شاهد		0.0	
14593	طرقات		0.0	
14594	كينيا		0.0	
14595	ومسالكها		0.0	
14596	الوعرة		0.0	
14597	،		0.0	
14598	وكيف		0.0	
14599	أنّ		0.0	
14600	السيارات		0.0	
14601	المستوردة		0.0	
14602	ليست		0.0	
14603	متوائمة		0.0	
14604	مع		0.0	
14605	حاجيات		0.0	
14606	السوق		0.0	
14607	المحليّة		0.0	
14608	.		0.0	
14609	يقول		0.0	
14610	جاكسون		11.0	جانسوك;اكسون;جاسوكن;فاكسون;عاكسون;ناكسون;جالسون;واكسون;جائسون;ج اكسون;كسونا
14611	لـ		0.0	
14612	«		0.0	
14613	سي		0.0	
14614	إن		0.0	
14615	إن		0.0	
14616	»:«		0.0	
14617	الملايين		0.0	
14618	يعانون		0.0	
14619	من		0.0	
14620	ضعف		0.0	
14621	في		0.0	
14622	الإنتاجيّة		0.0	
14623	بسبب		0.0	
14624	الوقت		0.0	
14625	الذي		0.0	
14626	يهدرونه		0.0	
14627	في		0.0	
14628	التنقّل		0.0	
14629	من		0.0	
14630	مكان		0.0	
14631	إلى		0.0	
14632	مكان		0.0	
14633	آخر		0.0	
14634	،		0.0	
14635	ويمكن		0.0	
14636	حلّ		0.0	
14637	هذا		0.0	
14638	المشكل		0.0	
14639	من		0.0	
14640	خلال		0.0	
14641	منتوج		0.0	
14642	جديد		0.0	
14643	».\n		0.0	
14644	\n		0.0	
14645	يضيف		0.0	
14646	جاكسون		11.0	جانسوك;اكسون;جاسوكن;فاكسون;عاكسون;ناكسون;جالسون;واكسون;جائسون;ج اكسون;كسونا
14647	أن		0.0	
14648	الشركات		0.0	
14649	الكبرى		0.0	
14650	ما		0.0	
14651	زالت		0.0	
14652	تحاول		0.0	
14653	التوسّع		0.0	
14654	في		0.0	
14655	الأسواق		0.0	
14656	النامية		0.0	
14657	المعروفة		0.0	
14658	،		0.0	
14659	كالبرازيل		0.0	
14660	والهند		0.0	
14661	وروسيا		0.0	
14662	،		0.0	
14663	بينما		0.0	
14664	يتم		0.0	
14665	تجاهل		0.0	
14666	السوق		0.0	
14667	الأفريقية		0.0	
14668	الواعدة		0.0	
14669	.		0.0	
14670	سيارة		0.0	
14671	Mobius		0.0	
14672	تباع		0.0	
14673	حاليًّا		0.0	
14674	ابتداءً		0.0	
14675	من		0.0	
14676	12500		0.0	
14677	دولار		0.0	
14678	،		0.0	
14679	ورغم		0.0	
14680	أن		0.0	
14681	هذا		0.0	
14682	السعر		0.0	
14683	قد		0.0	
14684	يعتبر		0.0	
14685	منخفضًا		0.0	
14686	بالنسبة		0.0	
14687	لسيارة		0.0	
14688	جديدة		0.0	
14689	،		0.0	
14690	إلا		0.0	
14691	أن		0.0	
14692	انخفاض		0.0	
14693	القدرة		0.0	
14694	الشرائية		0.0	
14695	للمواطنين		0.0	
14696	في		0.0	
14697	كينيا		0.0	
14698	ما		0.0	
14699	زال		0.0	
14700	يشكّل		0.0	
14701	تحديًا		0.0	
14702	لهذه		0.0	
14703	الشركة		0.0	
14704	الناشئة		0.0	
14705	.		0.0	
14706	أمّا		0.0	
14707	عن		0.0	
14708	تصنيع		0.0	
14709	القطع		0.0	
14710	،		0.0	
14711	كباقي		0.0	
14712	تجارب		0.0	
14713	مصانع		0.0	
14714	السيارات		0.0	
14715	في		0.0	
14716	أفريقيا		0.0	
14717	،		0.0	
14718	فإن		0.0	
14719	الشركة		0.0	
14720	ما		0.0	
14721	زالت		0.0	
14722	تصنّع		0.0	
14723	بعض		0.0	
14724	القطع		0.0	
14725	محليًّا		0.0	
14726	بينما		0.0	
14727	تستورد		0.0	
14728	القطع		0.0	
14729	الأكثر		0.0	
14730	تقدّمًا		0.0	
14731	من		0.0	
14732	الخارج		0.0	
14733	.\n		0.0	
14734	3		0.0	
14735	-«		0.0	
14736	واليس		15.0	والسي;وسليا;ولليس;والبس;واليي;والي;وليس;والقيس;واليسع;والديس;والكيس;كواليس;والميس;والتيس;واليبس
14737	كار		0.0	
14738	»..		0.0	
14739	تجربة		0.0	
14740	تونسيّة		0.0	
14741	حديثة		0.0	
14742	\n		0.0	
14743	\n		0.0	
14744	برزت		0.0	
14745	إلى		0.0	
14746	الأضواء		0.0	
14747	شركة		0.0	
14748	«		0.0	
14749	واليس		15.0	والسي;وسليا;ولليس;والبس;واليي;والي;وليس;والقيس;واليسع;والديس;والكيس;كواليس;والميس;والتيس;واليبس
14750	كار		0.0	
14751	»		0.0	
14752	بعد		0.0	
14753	حصولها		0.0	
14754	على		0.0	
14755	جائزة		0.0	
14756	الابتكار		0.0	
14757	لعام		0.0	
14758	2017		0.0	
14759	من		0.0	
14760	قبل		0.0	
14761	صندوق		0.0	
14762	النقد		0.0	
14763	الدولي		0.0	
14764	.«		0.0	
14765	واليس		15.0	والسي;وسليا;ولليس;والبس;واليي;والي;وليس;والقيس;واليسع;والديس;والكيس;كواليس;والميس;والتيس;واليبس
14766	كار		0.0	
14767	»		0.0	
14768	هي		0.0	
14769	شركة		0.0	
14770	تونسيّة		0.0	
14771	لتصنيع		0.0	
14772	السيّارات		0.0	
14773	،		0.0	
14774	تأسست		0.0	
14775	سنة		0.0	
14776	2006		0.0	
14777	من		0.0	
14778	طرف		0.0	
14779	زياد		0.0	
14780	قيقة		15.0	فيفه;فيفت;فيقة;فيقه;فيقت;قيفت;قيقه;قيقت;قيق;عقيقة;حقيقة;دقيقة;قيقية;شقيقة;رقيقة
14781	،		0.0	
14782	وتشير		0.0	
14783	التقارير		0.0	
14784	الصحافية		0.0	
14785	إلى		0.0	
14786	أنّ		0.0	
14787	تصميمها		0.0	
14788	والكثير		0.0	
14789	من		0.0	
14790	مكوّناتها		0.0	
14791	الميكانيكيّة		0.0	
14792	تصنّع		0.0	
14793	في		0.0	
14794	داخل		0.0	
14795	تونس		0.0	
14796	.\n		0.0	
14797	\n		0.0	
14798	يوظّف		0.0	
14799	مصنع		0.0	
14800	واليس		15.0	والسي;وسليا;ولليس;والبس;واليي;والي;وليس;والقيس;واليسع;والديس;والكيس;كواليس;والميس;والتيس;واليبس
14801	30		0.0	
14802	عاملًا		0.0	
14803	،		0.0	
14804	وهو		0.0	
14805	رقم		0.0	
14806	منخفض		0.0	
14807	مقارنة		0.0	
14808	بمصانع		0.0	
14809	السيارات		0.0	
14810	الكبرى		0.0	
14811	،		0.0	
14812	ويؤكد		0.0	
14813	مؤسس		0.0	
14814	المشروع		0.0	
14815	زياد		0.0	
14816	قيقة		15.0	فيفه;فيفت;فيقة;فيقه;فيقت;قيفت;قيقه;قيقت;قيق;عقيقة;حقيقة;دقيقة;قيقية;شقيقة;رقيقة
14817	أنّ		0.0	
14818	الطلب		0.0	
14819	يتزايد		0.0	
14820	على		0.0	
14821	هذه		0.0	
14822	السيارة		0.0	
14823	ممّا		0.0	
14824	يعني		0.0	
14825	أنّ		0.0	
14826	المصنع		0.0	
14827	سيسعى		0.0	
14828	إلى		0.0	
14829	توظيف		0.0	
14830	المزيد		0.0	
14831	من		0.0	
14832	العمّال		0.0	
14833	.		0.0	
14834	وتبلغ		0.0	
14835	حاليًا		0.0	
14836	طاقة		0.0	
14837	استيعاب		0.0	
14838	المصنع		0.0	
14839	100		0.0	
14840	سيارة		0.0	
14841	يوميًّا		0.0	
14842	،		0.0	
14843	لكن		0.0	
14844	هذا		0.0	
14845	الرقم		0.0	
14846	سيتضاعف		0.0	
14847	–		0.0	
14848	حسب		0.0	
14849	زياد		0.0	
14850	–		0.0	
14851	كلّ		0.0	
14852	سنة		0.0	
14853	.		0.0	
14854	ويبلغ		0.0	
14855	سعر		0.0	
14856	هذه		0.0	
14857	السيارة		0.0	
14858	13500		0.0	
14859	دولار		0.0	
14860	،		0.0	
14861	وقد		0.0	
14862	تم		0.0	
14863	البدء		0.0	
14864	في		0.0	
14865	تسويقها		0.0	
14866	في		0.0	
14867	فرنسا		0.0	
14868	سنة		0.0	
14869	2008		0.0	
14870	،		0.0	
14871	لتدخل		0.0	
14872	السوق		0.0	
14873	التونسية		0.0	
14874	سنة		0.0	
14875	2012		0.0	
14876	.		0.0	
14877	ورغم		0.0	
14878	أن		0.0	
14879	السيارة		0.0	
14880	تستخدم		0.0	
14881	محرّك		0.0	
14882	شركة		0.0	
14883	بيجو		15.0	ويجب;ليجو;بسجو;بجو;يجو;بهيجو;يجوب;بجوي;فيجو;بهجو;بحجو;بدجو;بنجو;بشجو;بزجو
14884	الفرنسيّة		0.0	
14885	؛		0.0	
14886	إلا		0.0	
14887	أنها		0.0	
14888	تصنّع		0.0	
14889	محليًّا		0.0	
14890	عدّة		0.0	
14891	قطع		0.0	
14892	من		0.0	
14893	السيارة		0.0	
14894	،		0.0	
14895	كالكراسي		0.0	
14896	والهياكل		0.0	
14897	والزجاج		0.0	
14898	وغيرها		0.0	
14899	.\n		0.0	
14900	\n		0.0	
14901	وتشتهر		0.0	
14902	الشركة		0.0	
14903	بسيارتها		0.0	
14904	«		0.0	
14905	إيريس		13.0	أيريس;إيزيس;إيرسي;إيرس;يريس;فيريس;إدريس;إيراس;ليريس;سيريس;ويريس;إ يريس;إي ريس
14906	»		0.0	
14907	رباعيّة		0.0	
14908	الدفع		0.0	
14909	التي		0.0	
14910	يستخدمها		0.0	
14911	السيّاح		0.0	
14912	الغربيّون		0.0	
14913	القادمون		0.0	
14914	إلى		0.0	
14915	تونس		0.0	
14916	بفضل		0.0	
14917	هيكلها		0.0	
14918	الأنيق		0.0	
14919	.		0.0	
14920	ورغم		0.0	
14921	أن		0.0	
14922	الشركة		0.0	
14923	لم		0.0	
14924	تبع		0.0	
14925	أكثر		0.0	
14926	من		0.0	
14927	800		0.0	
14928	سيّارة		0.0	
14929	منذ		0.0	
14930	نشأتها		0.0	
14931	،		0.0	
14932	إلا		0.0	
14933	أنّ		0.0	
14934	طموحاتها		0.0	
14935	تبقى		0.0	
14936	كبيرة		0.0	
14937	في		0.0	
14938	أن		0.0	
14939	تنافس		0.0	
14940	يومًا		0.0	
14941	الشركات		0.0	
14942	الكبرى		0.0	
14943	،		0.0	
14944	وتنشر		0.0	
